"","Date","Opp","position","playerId","playerName","Rk","G","Age","Tm","X.nbsp.","X.nbsp.RP1","GS","MP","FG.x","FGA.x","FG.","X3P.x","X3PA.x","X3P.","FT.x","FTA.x","FT.","ORB.x","DRB.x","TRB.x","AST.x","STL.x","BLK.x","TOV.x","PF.x","PTS.x","GmSc","plusMinus.x","DFS","G.","FG.y","FGA.y","FGP","X3P.y","X3PA.y","FT.y","FTA.y","ORB.y","DRB.y","TRB.y","AST.y","STL.y","BLK.y","TOV.y","PF.y","PTS.y","GMSC","plusMinus.y"
"94",2017-10-18,"HOU","SF","cartevi01","Vince Carter",1,1,"40-265","SAC","","L -5",0,14.11,2,3,0.667,2,3,0.667,0,0,0,0,1,1,2,0,0,1,1,6,5,0,"NULL",2,4.5,9,0.5,3,5.5,2,3,1,5,6,2.5,1.5,0,1,2.5,14,12.55,0
"95",2017-10-18,"HOU","SF","jacksju01","Justin Jackson",1,1,"22-204","SAC","","L -5",1,19.26,2,5,0.4,1,2,0.5,0,0,0,1,1,2,0,0,0,0,1,5,2.9,0,"NULL",2,4.5,9,0.5,3,5.5,2,3,1,5,6,2.5,1.5,0,1,2.5,14,12.55,0
"96",2017-10-18,"HOU","SG","richama01","Malachi Richardson",1,1,"21-286","SAC","","L -5",0,5.32,0,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,-1.8,0,"NULL",2,9.5,19.5,0.499,2,7.5,4.5,6,0.5,3,3.5,6,1,1,2.5,1.5,25.5,19.1,0
"97",2017-10-18,"HOU","SG","hieldbu01","Buddy Hield",1,1,"23-305","SAC","","L -5",1,32.49,8,17,0.471,3,7,0.429,0,0,0,1,4,5,4,1,0,2,5,19,12,0,"NULL",2,9.5,19.5,0.499,2,7.5,4.5,6,0.5,3,3.5,6,1,1,2.5,1.5,25.5,19.1,0
"98",2017-10-18,"HOU","SG","templga01","Garrett Temple",1,1,"31-163","SAC","","L -5",0,29.54,1,7,0.143,1,6,0.167,2,2,1,0,1,1,3,4,0,0,2,5,6.1,0,"NULL",2,9.5,19.5,0.499,2,7.5,4.5,6,0.5,3,3.5,6,1,1,2.5,1.5,25.5,19.1,0
"99",2017-10-18,"IND","C","mozgoti01","Timofey Mozgov",1,1,"31-094","BKN","@","L -9",1,14.24,2,4,0.5,0,1,0,0,0,0,1,2,3,0,0,0,2,1,4,0.9,0,"NULL",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"100",2017-10-18,"IND","PF","acyqu01","Quincy Acy",1,1,"27-012","BKN","@","L -9",0,15.54,3,5,0.6,3,5,0.6,0,0,0,0,2,2,0,0,0,3,3,9,3.1,0,"NULL",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"101",2017-10-18,"IND","PF","booketr01","Trevor Booker",1,1,"29-327","BKN","@","L -9",0,27.54,7,10,0.7,0,1,0,6,7,0.857,6,4,10,0,0,0,2,2,20,18,0,"NULL",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"102",2017-10-18,"IND","PG","russeda01","DAngelo Russell",1,1,"21-237","BKN","@","L -9",1,30.28,12,22,0.545,4,8,0.5,2,2,1,1,2,3,5,1,0,2,4,30,21.6,0,"NULL",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"103",2017-10-18,"IND","PG","dinwisp01","Spencer Dinwiddie",1,1,"24-195","BKN","@","L -9",0,16.32,1,5,0.2,0,1,0,0,0,0,1,2,3,4,0,0,2,2,2,0.2,0,"NULL",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"104",2017-10-18,"IND","PG","linje01","Jeremy Lin",1,1,"29-056","BKN","@","L -9",1,25.11,5,12,0.417,1,2,0.5,7,7,1,0,0,0,4,0,0,3,3,18,10.2,0,"NULL",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"105",2017-10-18,"IND","SF","leverca01","Caris LeVert",1,1,"23-054","BKN","@","L -9",0,27.45,5,15,0.333,1,4,0.25,1,1,1,0,2,2,4,2,1,1,3,12,7.4,0,"NULL",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"106",2017-10-18,"IND","SF","holliro01","Rondae Hollis-Jefferson",1,1,"22-288","BKN","@","L -9",1,27.34,3,4,0.75,0,0,0,8,8,1,0,4,4,2,1,0,1,3,14,13.8,0,"NULL",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"107",2017-10-18,"IND","SF","carrode01","DeMarre Carroll",1,1,"31-083","BKN","@","L -9",1,27.31,4,12,0.333,1,5,0.2,1,2,0.5,2,7,9,2,1,0,2,2,10,5.9,0,"NULL",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"108",2017-10-18,"IND","SG","crabbal01","Allen Crabbe",1,1,"25-192","BKN","@","L -9",0,26.47,3,5,0.6,2,3,0.667,4,5,0.8,0,7,7,1,2,1,2,2,12,12,0,"NULL",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"109",2017-10-18,"MEM","C","couside01","DeMarcus Cousins",1,1,"27-066","NOP","@","L -12",1,38.24,9,21,0.429,3,9,0.333,7,8,0.875,2,8,10,2,0,7,4,4,28,21,0,"NULL",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"110",2017-10-18,"MEM","PF","diallch01","Cheick Diallo",1,1,"21-035","NOP","@","L -12",0,0.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"NULL",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"111",2017-10-18,"MEM","PF","davisan02","Anthony Davis",1,1,"24-221","NOP","@","L -12",1,40.14,9,23,0.391,1,2,0.5,14,17,0.824,7,11,18,0,0,1,5,5,33,21.2,0,"NULL",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"112",2017-10-18,"MEM","PG","holidjr01","Jrue Holiday",1,1,"27-128","NOP","@","L -12",1,38.3,2,11,0.182,0,3,0,0,0,0,2,4,6,4,1,0,3,5,4,-1.5,0,"NULL",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"113",2017-10-18,"MEM","SF","cunnida01","Dante Cunningham",1,1,"30-179","NOP","@","L -12",1,25.51,2,4,0.5,1,3,0.333,2,3,0.667,3,6,9,0,1,1,0,1,7,9.8,0,"NULL",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"114",2017-10-18,"MEM","SF","milleda01","Darius Miller",1,1,"27-211","NOP","@","L -12",0,17.1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,4,0,-1.6,0,"NULL",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"115",2017-10-18,"MEM","SG","mooreet01","ETwaun Moore",1,1,"28-232","NOP","@","L -12",1,34.23,5,11,0.455,0,2,0,1,1,1,1,1,2,4,1,0,2,3,11,6.9,0,"NULL",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"116",2017-10-18,"MEM","SG","allento01","Tony Allen",1,1,"35-280","NOP","@","L -12",0,10.53,0,1,0,0,0,0,0,0,0,0,2,2,0,0,2,1,2,0,-0.5,0,"NULL",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"117",2017-10-18,"MEM","SG","clarkia01","Ian Clark",1,1,"26-225","NOP","@","L -12",0,21.05,1,3,0.333,1,3,0.333,0,0,0,0,3,3,2,1,0,1,3,3,2.4,0,"NULL",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"118",2017-10-18,"MIA","C","vucevni01","Nikola Vucevic",1,1,"26-359","ORL","","W +7",1,31.37,6,12,0.5,0,3,0,7,8,0.875,2,11,13,1,2,2,1,1,19,20,0,"NULL",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"119",2017-10-18,"MIA","C","biyombi01","Bismack Biyombo",1,1,"25-051","ORL","","W +7",0,16.04,4,8,0.5,0,0,0,1,2,0.5,2,3,5,0,0,2,3,3,9,4.1,0,"NULL",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"120",2017-10-18,"MIA","PF","gordoaa01","Aaron Gordon",1,1,"22-032","ORL","","W +7",1,34.26,4,13,0.308,1,2,0.5,5,6,0.833,2,7,9,3,0,2,1,4,14,10.5,0,"NULL",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"121",2017-10-18,"MIA","PF","isaacjo01","Jonathan Isaac",1,1,"20-015","ORL","","W +7",0,16.44,2,3,0.667,0,1,0,0,0,0,3,5,8,0,0,2,0,3,4,6.5,0,"NULL",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"122",2017-10-18,"MIA","PG","paytoel01","Elfrid Payton",1,1,"23-238","ORL","","W +7",1,31.56,6,12,0.5,1,1,1,0,2,0,0,3,3,9,3,1,4,2,13,12.3,0,"NULL",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"123",2017-10-18,"MIA","PG","augusdj01","D.J. Augustin",1,1,"29-342","ORL","","W +7",0,16.04,2,4,0.5,0,1,0,3,5,0.6,1,3,4,2,0,0,2,1,7,4.8,0,"NULL",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"124",2017-10-18,"MIA","SF","fournev01","Evan Fournier",1,1,"24-354","ORL","","W +7",1,34.25,9,17,0.529,3,5,0.6,2,2,1,0,1,1,3,1,0,1,0,23,17.1,0,"NULL",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"125",2017-10-18,"MIA","SG","simmojo02","Jonathon Simmons",1,1,"28-034","ORL","","W +7",0,27.32,5,10,0.5,0,1,0,2,2,1,1,1,2,0,0,0,1,4,12,5.4,0,"NULL",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"126",2017-10-18,"MIA","SG","rosste01","Terrence Ross",1,1,"26-255","ORL","","W +7",1,31.12,5,11,0.455,3,7,0.429,2,2,1,0,6,6,4,2,1,1,0,15,15.6,0,"NULL",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"127",2017-10-18,"MIL","C","baynear01","Aron Baynes",1,2,"30-313","BOS","","L -8",0,15.58,2,3,0.667,0,0,0,0,0,0,1,1,2,0,0,0,0,4,4,2.1,0,"NULL",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"128",2017-10-18,"MIL","C","horfoal01","Al Horford",1,2,"31-137","BOS","","L -8",1,33.26,6,11,0.545,0,2,0,1,1,1,1,5,6,4,3,2,2,3,13,13.9,0,"NULL",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"129",2017-10-18,"MIL","C","theisda01","Daniel Theis",1,1,"25-197","BOS","","L -8",0,4.45,2,3,0.667,0,0,0,2,2,1,2,0,2,0,0,0,1,1,6,4.7,0,"NULL",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"130",2017-10-18,"MIL","PF","ojelese01","Semi Ojeleye",1,2,"22-317","BOS","","L -8",0,11.39,1,2,0.5,1,2,0.5,0,0,0,0,1,1,0,0,0,1,0,3,1.3,0,"NULL",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"131",2017-10-18,"MIL","PG","roziete01","Terry Rozier",1,2,"23-215","BOS","","L -8",0,26.48,6,12,0.5,3,5,0.6,0,0,0,0,7,7,6,2,0,0,4,15,15.7,0,"NULL",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"132",2017-10-18,"MIL","PG","irvinky01","Kyrie Irving",1,2,"25-209","BOS","","L -8",1,38.56,7,25,0.28,2,7,0.286,1,2,0.5,1,3,4,3,3,0,3,1,17,5.2,0,"NULL",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"133",2017-10-18,"MIL","SF","tatumja01","Jayson Tatum",1,2,"19-229","BOS","","L -8",1,36.33,3,7,0.429,0,1,0,2,5,0.4,2,7,9,2,1,0,2,3,8,5.8,0,"NULL",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"134",2017-10-18,"MIL","SF","naderab01","Abdel Nader",1,1,"24-023","BOS","","L -8",0,11.26,2,4,0.5,0,1,0,0,0,0,0,0,0,1,0,0,0,1,4,2.3,0,"NULL",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"135",2017-10-18,"MIL","SF","brownja02","Jaylen Brown",1,2,"20-359","BOS","","L -8",1,28.09,6,11,0.545,2,3,0.667,4,5,0.8,1,4,5,3,0,0,0,6,18,13.9,0,"NULL",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"136",2017-10-18,"MIL","SG","smartma01","Marcus Smart",1,2,"23-226","BOS","","L -8",1,32.2,4,13,0.308,3,7,0.429,1,6,0.167,3,4,7,4,3,0,3,4,12,7,0,"NULL",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"137",2017-10-18,"MIN","C","gasolpa01","Pau Gasol",1,1,"37-104","SAS","","W +8",1,28.48,3,8,0.375,1,3,0.333,0,0,0,2,5,7,4,0,3,1,1,7,9,0,"NULL",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"138",2017-10-18,"MIN","C","lauvejo01","Joffrey Lauvergne",1,1,"26-018","SAS","","W +8",0,12.54,2,6,0.333,0,0,0,0,0,0,2,1,3,1,0,0,1,0,4,2,0,"NULL",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"139",2017-10-18,"MIN","PF","aldrila01","LaMarcus Aldridge",1,1,"32-091","SAS","","W +8",1,38.49,9,21,0.429,1,2,0.5,6,7,0.857,5,5,10,4,0,2,3,2,25,18.9,0,"NULL",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"140",2017-10-18,"MIN","PF","bertada01","Davis Bertans",1,1,"24-340","SAS","","W +8",0,4.16,0,1,0,0,1,0,0,0,0,0,2,2,0,0,0,0,0,0,-0.1,0,"NULL",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"141",2017-10-18,"MIN","PG","millspa02","Patty Mills",1,1,"29-068","SAS","","W +8",0,22.26,1,4,0.25,1,2,0.5,0,0,0,0,2,2,2,2,1,1,3,3,3.1,0,"NULL",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"142",2017-10-18,"MIN","PG","whitede01","Derrick White",1,1,"23-108","SAS","","W +8",0,0.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"NULL",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"143",2017-10-18,"MIN","PG","murrade01","Dejounte Murray",1,1,"21-029","SAS","","W +8",1,25.24,7,8,0.875,0,0,0,2,2,1,2,3,5,2,2,1,2,4,16,16,0,"NULL",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"144",2017-10-18,"MIN","SF","gayru01","Rudy Gay",1,1,"31-062","SAS","","W +8",0,23.42,5,9,0.556,0,1,0,4,4,1,1,4,5,2,1,0,0,3,14,12.8,0,"NULL",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"145",2017-10-18,"MIN","SF","anderky01","Kyle Anderson",1,1,"24-028","SAS","","W +8",1,29.41,5,9,0.556,1,1,1,1,2,0.5,0,9,9,1,0,1,0,1,12,11,0,"NULL",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"146",2017-10-18,"MIN","SG","ginobma01","Manu Ginobili",1,1,"40-082","SAS","","W +8",0,20.48,2,7,0.286,1,4,0.25,4,4,1,0,3,3,4,1,1,1,2,9,8.5,0,"NULL",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"147",2017-10-18,"MIN","SG","paulbr01","Brandon Paul",1,1,"26-171","SAS","","W +8",0,0.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"NULL",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"148",2017-10-18,"MIN","SG","greenda02","Danny Green",1,1,"30-118","SAS","","W +8",1,32.42,7,16,0.438,3,7,0.429,0,0,0,0,4,4,2,2,2,2,2,17,11.8,0,"NULL",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"149",2017-10-18,"MIN","SG","forbebr01","Bryn Forbes",1,1,"24-087","SAS","","W +8",0,0.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"NULL",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"150",2017-10-18,"NOP","C","gasolma01","Marc Gasol",1,1,"32-262","MEM","","W +12",1,29.22,6,18,0.333,2,5,0.4,0,0,0,3,8,11,4,0,3,2,6,14,8.8,0,"NULL",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"151",2017-10-18,"NOP","PF","greenja01","JaMychal Green",1,1,"27-119","MEM","","W +12",1,3.53,1,2,0.5,0,0,0,0,0,0,0,1,1,1,0,0,0,1,2,1.6,0,"NULL",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"152",2017-10-18,"NOP","PF","martija01","Jarell Martin",1,1,"23-147","MEM","","W +12",0,19.16,1,6,0.167,0,3,0,0,0,0,3,2,5,0,0,1,4,5,2,-4.4,0,"NULL",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"153",2017-10-18,"NOP","PF","wrighbr03","Brandan Wright",1,1,"30-013","MEM","","W +12",0,26.45,5,7,0.714,0,0,0,0,2,0,3,1,4,0,2,1,0,2,10,10.6,0,"NULL",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"154",2017-10-18,"NOP","PG","chalmma01","Mario Chalmers",1,1,"31-152","MEM","","W +12",0,25.34,1,9,0.111,0,4,0,3,5,0.6,0,2,2,4,0,0,0,3,5,0.5,0,"NULL",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"155",2017-10-18,"NOP","PG","harrian01","Andrew Harrison",1,1,"22-355","MEM","","W +12",1,19.09,1,6,0.167,0,0,0,0,0,0,0,2,2,1,0,1,1,2,2,-1.6,0,"NULL",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"156",2017-10-18,"NOP","PG","conlemi01","Mike Conley",1,1,"30-007","MEM","","W +12",1,32.41,9,15,0.6,4,9,0.444,5,7,0.714,0,5,5,3,2,0,1,3,27,22.7,0,"NULL",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"157",2017-10-18,"NOP","SF","parsoch01","Chandler Parsons",1,1,"28-358","MEM","","W +12",0,15.16,2,2,1,1,1,1,1,5,0.2,2,2,4,0,1,0,0,2,6,6,0,"NULL",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"158",2017-10-18,"NOP","SF","brookdi01","Dillon Brooks",1,1,"21-269","MEM","","W +12",0,29.25,7,13,0.538,0,2,0,5,7,0.714,2,3,5,2,4,2,2,2,19,18.2,0,"NULL",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"159",2017-10-18,"NOP","SF","ennisja01","James Ennis",1,1,"27-109","MEM","","W +12",1,18.35,2,2,1,1,1,1,0,0,0,1,0,1,2,0,0,0,0,5,6.5,0,"NULL",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"160",2017-10-18,"NOP","SG","evansty01","Tyreke Evans",1,1,"28-029","MEM","","W +12",0,20.04,4,12,0.333,1,4,0.25,2,2,1,1,4,5,2,0,0,1,3,11,5.3,0,"NULL",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"161",2017-10-18,"ORL","C","adebaba01","Bam Adebayo",1,1,"20-092","MIA","@","L -7",0,5.41,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,-1.5,0,"NULL",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"162",2017-10-18,"ORL","C","whiteha01","Hassan Whiteside",1,1,"28-127","MIA","@","L -7",1,36.27,11,18,0.611,1,1,1,3,3,1,5,17,22,1,0,1,1,1,26,26.4,0,"NULL",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"163",2017-10-18,"ORL","PF","olynyke01","Kelly Olynyk",1,1,"26-182","MIA","@","L -7",1,20.47,3,7,0.429,1,2,0.5,3,3,1,0,5,5,3,0,0,0,4,10,8.3,0,"NULL",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"164",2017-10-18,"ORL","PF","johnsja01","James Johnson",1,1,"30-240","MIA","@","L -7",0,18.43,5,9,0.556,0,2,0,1,4,0.25,2,2,4,8,1,1,4,5,11,8.8,0,"NULL",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"165",2017-10-18,"ORL","PG","johnsty01","Tyler Johnson",1,1,"25-164","MIA","@","L -7",0,21.18,3,9,0.333,1,3,0.333,0,0,0,0,2,2,1,0,0,1,2,7,1.4,0,"NULL",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"166",2017-10-18,"ORL","PG","dragigo01","Goran Dragic",1,1,"31-165","MIA","@","L -7",1,30.37,6,19,0.316,1,4,0.25,4,4,1,3,2,5,6,1,0,0,0,17,14,0,"NULL",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"167",2017-10-18,"ORL","SF","richajo01","Josh Richardson",1,1,"24-033","MIA","@","L -7",1,35.09,4,9,0.444,2,7,0.286,0,0,0,0,2,2,2,0,1,2,3,10,4.8,0,"NULL",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"168",2017-10-18,"ORL","SF","winslju01","Justise Winslow",1,1,"21-206","MIA","@","L -7",0,23.16,4,8,0.5,1,1,1,1,2,0.5,1,3,4,2,1,0,1,2,10,7.8,0,"NULL",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"169",2017-10-18,"ORL","SG","waitedi01","Dion Waiters",1,1,"25-312","MIA","@","L -7",1,38.18,7,17,0.412,1,6,0.167,0,0,0,0,0,0,4,2,1,3,1,15,8,0,"NULL",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"170",2017-10-18,"ORL","SG","ellinwa01","Wayne Ellington",1,1,"29-354","MIA","@","L -7",0,9.44,1,5,0.2,0,4,0,1,1,1,0,0,0,0,1,0,1,0,3,-0.1,0,"NULL",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"171",2017-10-18,"PHI","C","gortama01","Marcin Gortat",1,1,"33-243","WAS","","W +5",1,34.26,7,12,0.583,0,0,0,2,3,0.667,5,12,17,1,0,3,1,3,16,17.7,0,"NULL",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"172",2017-10-18,"PHI","C","smithja02","Jason Smith",1,1,"31-230","WAS","","W +5",1,7.04,0,1,0,0,1,0,0,0,0,1,0,1,0,0,0,0,1,0,-0.4,0,"NULL",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"173",2017-10-18,"PHI","C","mahinia01","Ian Mahinmi",1,1,"30-347","WAS","","W +5",0,13.34,3,3,1,0,0,0,0,0,0,2,2,4,1,0,1,1,4,6,5.9,0,"NULL",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"174",2017-10-18,"PHI","PF","scottmi01","Mike Scott",1,1,"29-094","WAS","","W +5",0,14.5,3,6,0.5,1,3,0.333,0,0,0,0,2,2,0,0,0,1,0,7,3.6,0,"NULL",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"175",2017-10-18,"PHI","PG","walljo01","John Wall",1,1,"27-042","WAS","","W +5",1,37.09,10,28,0.357,0,3,0,8,9,0.889,2,3,5,8,0,2,2,2,28,18.5,0,"NULL",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"176",2017-10-18,"PHI","PG","fraziti01","Tim Frazier",1,1,"26-351","WAS","","W +5",0,12.38,0,1,0,0,0,0,0,0,0,0,0,0,5,0,0,2,3,0,-0.4,0,"NULL",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"177",2017-10-18,"PHI","SF","oubreke01","Kelly Oubre Jr.",1,1,"21-313","WAS","","W +5",0,32.29,5,10,0.5,3,6,0.5,1,3,0.333,2,6,8,2,2,2,0,2,14,15.4,0,"NULL",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"178",2017-10-18,"PHI","SF","porteot01","Otto Porter",1,1,"24-137","WAS","","W +5",1,33.1,5,11,0.455,0,3,0,0,0,0,2,6,8,0,3,1,0,3,10,10,0,"NULL",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"179",2017-10-18,"PHI","SG","meeksjo01","Jodie Meeks",1,1,"30-058","WAS","","W +5",0,19.03,3,8,0.375,1,2,0.5,7,7,1,0,1,1,0,0,0,0,0,14,9.9,0,"NULL",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"180",2017-10-18,"PHI","SG","bealbr01","Bradley Beal",1,1,"24-112","WAS","","W +5",1,35.37,6,17,0.353,1,4,0.25,12,16,0.75,2,4,6,4,3,1,2,2,25,20.2,0,"NULL",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"181",2017-10-18,"PHO","C","nurkiju01","Jusuf Nurkic",1,1,"23-056","POR","@","W +48",1,23.01,2,7,0.286,0,1,0,7,10,0.7,0,11,11,1,1,0,5,3,11,4.5,0,"NULL",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"182",2017-10-18,"PHO","PF","davised01","Ed Davis",1,1,"28-135","POR","@","W +48",0,13.53,4,7,0.571,0,0,0,2,2,1,3,4,7,0,0,1,1,1,10,9.3,0,"NULL",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"183",2017-10-18,"PHO","PF","aminual01","Al-Farouq Aminu",1,1,"27-027","POR","@","W +48",1,27.42,2,4,0.5,1,2,0.5,0,0,0,3,9,12,2,0,1,1,1,5,8.5,0,"NULL",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"184",2017-10-18,"PHO","PF","leoname01","Meyers Leonard",1,1,"25-233","POR","@","W +48",0,10.36,2,4,0.5,0,1,0,2,4,0.5,1,3,4,0,0,0,1,1,6,3.4,0,"NULL",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"185",2017-10-18,"PHO","PF","swanica01","Caleb Swanigan",1,1,"20-183","POR","@","W +48",0,17.3,3,7,0.429,1,1,1,1,1,1,1,3,4,3,1,0,2,2,8,6.2,0,"NULL",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"186",2017-10-18,"PHO","PG","lillada01","Damian Lillard",1,1,"27-095","POR","@","W +48",1,29.39,10,20,0.5,4,6,0.667,3,3,1,3,2,5,5,1,3,0,1,27,25.9,0,"NULL",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"187",2017-10-18,"PHO","PG","napiesh01","Shabazz Napier",1,1,"26-096","POR","@","W +48",0,22.42,4,6,0.667,2,2,1,0,0,0,0,3,3,3,2,0,1,2,10,10.6,0,"NULL",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
